Mun_ID,nome,Area_Mun,X_Centroid_Pixel,Y_Centroid_Pixel,ID_Pixel,area_intersect_pixel_in_mun
117,Nova Venécia,1439570784.26461,-40.5500000000008,-18.3500000000001,40946,7105915.37108495
117,Nova Venécia,1439570784.26461,-40.5000000000008,-18.3500000000001,40947,93853.155116754
117,Nova Venécia,1439570784.26461,-40.4500000000008,-18.7500000000001,43572,29179929.8509115
117,Nova Venécia,1439570784.26461,-40.4000000000008,-18.7500000000001,43573,28751228.2363513
117,Nova Venécia,1439570784.26461,-40.3500000000008,-18.7500000000001,43574,10763315.7352445
117,Nova Venécia,1439570784.26461,-40.6500000000008,-18.7500000000001,43568,29048143.8703174
117,Nova Venécia,1439570784.26461,-40.6000000000008,-18.7500000000001,43569,29099616.2243463
117,Nova Venécia,1439570784.26461,-40.5500000000008,-18.7500000000001,43570,29179929.8509115
117,Nova Venécia,1439570784.26461,-40.5000000000008,-18.7500000000001,43571,29179929.8509115
117,Nova Venécia,1439570784.26461,-40.6500000000008,-18.9000000000001,44552,29154522.645717
117,Nova Venécia,1439570784.26461,-40.6000000000008,-18.9000000000001,44553,26141684.4648733
117,Nova Venécia,1439570784.26461,-40.5500000000008,-18.9000000000001,44554,4289297.74419606
117,Nova Venécia,1439570784.26461,-40.5000000000008,-18.9000000000001,44555,15331.5192692656
117,Nova Venécia,1439570784.26461,-40.7500000000008,-18.9000000000001,44550,6339310.33074215
117,Nova Venécia,1439570784.26461,-40.7000000000008,-18.9000000000001,44551,29082999.2805457
117,Nova Venécia,1439570784.26461,-40.4500000000008,-18.5500000000001,42260,29175856.2453323
117,Nova Venécia,1439570784.26461,-40.4000000000008,-18.5500000000001,42261,19204954.8504562
117,Nova Venécia,1439570784.26461,-40.3500000000008,-18.5500000000001,42262,11362165.7528996
117,Nova Venécia,1439570784.26461,-40.3000000000008,-18.5500000000001,42263,214988.845235902
117,Nova Venécia,1439570784.26461,-40.5500000000008,-18.5500000000001,42258,22627024.2585099
117,Nova Venécia,1439570784.26461,-40.5000000000008,-18.5500000000001,42259,29213499.9180823
117,Nova Venécia,1439570784.26461,-40.4500000000008,-18.8000000000001,43900,29171482.6459405
117,Nova Venécia,1439570784.26461,-40.4000000000008,-18.8000000000001,43901,18865359.7330883
117,Nova Venécia,1439570784.26461,-40.6500000000008,-18.8000000000001,43896,29171482.6459405
117,Nova Venécia,1439570784.26461,-40.6000000000008,-18.8000000000001,43897,29171482.6459405
117,Nova Venécia,1439570784.26461,-40.5500000000008,-18.8000000000001,43898,29171482.6459405
117,Nova Venécia,1439570784.26461,-40.5000000000008,-18.8000000000001,43899,29171482.6459405
117,Nova Venécia,1439570784.26461,-40.8000000000008,-18.8000000000001,43893,80933.4012706708
117,Nova Venécia,1439570784.26461,-40.7500000000008,-18.8000000000001,43894,23541928.2653501
117,Nova Venécia,1439570784.26461,-40.7000000000008,-18.8000000000001,43895,29171482.6459405
119,Ponto Belo,359745459.714841,-40.4500000000008,-18.2500000000001,40292,14844840.6977347
119,Ponto Belo,359745459.714841,-40.4000000000008,-18.2500000000001,40293,201825.480060395
119,Ponto Belo,359745459.714841,-40.4500000000008,-18.1000000000001,39308,984256.947382604
119,Ponto Belo,359745459.714841,-40.6000000000008,-18.2500000000001,40289,5119044.06926027
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.2500000000001,40290,26182971.7190081
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.2500000000001,40291,27962923.3496386
119,Ponto Belo,359745459.714841,-40.6000000000008,-18.3500000000001,40945,6815605.80198151
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.1000000000001,39306,2411875.20321464
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.3500000000001,40946,22088248.3862674
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.1000000000001,39307,112595.755615785
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.3500000000001,40947,23092773.1256573
119,Ponto Belo,359745459.714841,-40.4500000000008,-18.2000000000001,39964,29110860.23553
119,Ponto Belo,359745459.714841,-40.4000000000008,-18.2000000000001,39965,1194789.63488171
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.2000000000001,39962,15154085.9671538
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.2000000000001,39963,29271404.5649556
119,Ponto Belo,359745459.714841,-40.4500000000008,-18.1500000000001,39636,20179663.0397748
119,Ponto Belo,359745459.714841,-40.4500000000008,-18.4000000000001,41276,3898248.18862087
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.1500000000001,39634,18704417.9290806
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.1500000000001,39635,25930720.1897874
119,Ponto Belo,359745459.714841,-40.6000000000008,-18.3000000000001,40617,21367959.1178609
119,Ponto Belo,359745459.714841,-40.5500000000008,-18.3000000000001,40618,29254969.931599
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.3000000000001,40619,24864611.9001834
119,Ponto Belo,359745459.714841,-40.5000000000008,-18.4000000000001,41275,10996768.4964641
120,Pinheiros,973135880.496962,-40.0500000000008,-18.3000000000001,40628,22124682.0602664
120,Pinheiros,973135880.496962,-40.0000000000008,-18.3000000000001,40629,20957992.9228115
120,Pinheiros,973135880.496962,-39.9500000000008,-18.3000000000001,40630,5664432.38312414
120,Pinheiros,973135880.496962,-40.2500000000008,-18.3000000000001,40624,6536082.05698126
120,Pinheiros,973135880.496962,-40.0500000000008,-18.5000000000001,41940,1561.99972442431
120,Pinheiros,973135880.496962,-40.2000000000008,-18.3000000000001,40625,17681585.5502598
120,Pinheiros,973135880.496962,-40.1500000000008,-18.3000000000001,40626,23657605.2463667
120,Pinheiros,973135880.496962,-40.1000000000008,-18.3000000000001,40627,26745114.707147
120,Pinheiros,973135880.496962,-40.2500000000008,-18.5000000000001,41936,11726161.1749169
120,Pinheiros,973135880.496962,-40.2000000000008,-18.5000000000001,41937,5532681.52313323
120,Pinheiros,973135880.496962,-40.1500000000008,-18.5000000000001,41938,3269122.90160253
120,Pinheiros,973135880.496962,-40.1000000000008,-18.5000000000001,41939,6547498.18713827
120,Pinheiros,973135880.496962,-40.4500000000008,-18.4000000000001,41276,46215.7369852971
120,Pinheiros,973135880.496962,-40.4000000000008,-18.4000000000001,41277,2998909.8198628
120,Pinheiros,973135880.496962,-40.3500000000008,-18.4000000000001,41278,7091805.91871347
120,Pinheiros,973135880.496962,-40.3000000000008,-18.4000000000001,41279,28961596.8611027
120,Pinheiros,973135880.496962,-40.5000000000008,-18.4000000000001,41275,4282.73648503726
120,Pinheiros,973135880.496962,-40.0500000000008,-18.4500000000001,41612,17713687.2237487
120,Pinheiros,973135880.496962,-40.0000000000008,-18.4500000000001,41613,6515077.08251346
120,Pinheiros,973135880.496962,-40.1500000000008,-18.2500000000001,40298,12117.1188408899
120,Pinheiros,973135880.496962,-39.9500000000008,-18.4500000000001,41614,2423627.47214454
120,Pinheiros,973135880.496962,-40.4500000000008,-18.2500000000001,40292,14105555.1935544
120,Pinheiros,973135880.496962,-40.2500000000008,-18.4500000000001,41608,29230153.6295607
120,Pinheiros,973135880.496962,-40.4000000000008,-18.2500000000001,40293,7517078.75581378
120,Pinheiros,973135880.496962,-40.2000000000008,-18.4500000000001,41609,29065201.3847775
120,Pinheiros,973135880.496962,-40.3500000000008,-18.2500000000001,40294,236554.628162744
120,Pinheiros,973135880.496962,-40.1500000000008,-18.4500000000001,41610,28999526.2851969
120,Pinheiros,973135880.496962,-40.1000000000008,-18.4500000000001,41611,29229835.0650475
120,Pinheiros,973135880.496962,-40.5000000000008,-18.2500000000001,40291,1300274.85872888
120,Pinheiros,973135880.496962,-40.3000000000008,-18.4500000000001,41607,19797889.9482353
120,Pinheiros,973135880.496962,-40.0500000000008,-18.3500000000001,40956,29246719.7395712
120,Pinheiros,973135880.496962,-40.0000000000008,-18.3500000000001,40957,29246719.7395712
120,Pinheiros,973135880.496962,-39.9500000000008,-18.3500000000001,40958,11305677.039643
120,Pinheiros,973135880.496962,-40.2500000000008,-18.3500000000001,40952,29246719.7395712
120,Pinheiros,973135880.496962,-40.2000000000008,-18.3500000000001,40953,29246719.7395712
120,Pinheiros,973135880.496962,-40.1500000000008,-18.3500000000001,40954,29246719.7395712
120,Pinheiros,973135880.496962,-40.1000000000008,-18.3500000000001,40955,29246719.7395712
120,Pinheiros,973135880.496962,-40.4500000000008,-18.3500000000001,40948,25334211.0391898
120,Pinheiros,973135880.496962,-40.4000000000008,-18.3500000000001,40949,28650519.9000295
120,Pinheiros,973135880.496962,-40.3500000000008,-18.3500000000001,40950,29246719.7395712
120,Pinheiros,973135880.496962,-40.3000000000008,-18.3500000000001,40951,29246719.7395712
120,Pinheiros,973135880.496962,-40.5000000000008,-18.3500000000001,40947,5300508.17294531
120,Pinheiros,973135880.496962,-40.4500000000008,-18.3000000000001,40620,29254969.9316078
120,Pinheiros,973135880.496962,-40.4000000000008,-18.3000000000001,40621,29254969.931599
120,Pinheiros,973135880.496962,-40.3500000000008,-18.3000000000001,40622,23338900.4485513
120,Pinheiros,973135880.496962,-40.3000000000008,-18.3000000000001,40623,9653516.71304896
120,Pinheiros,973135880.496962,-40.0500000000008,-18.4000000000001,41284,29238447.637227
120,Pinheiros,973135880.496962,-40.0000000000008,-18.4000000000001,41285,29238447.637227
120,Pinheiros,973135880.496962,-39.9500000000008,-18.4000000000001,41286,19332023.2104086
120,Pinheiros,973135880.496962,-40.5000000000008,-18.3000000000001,40619,4390358.03140799
120,Pinheiros,973135880.496962,-40.2500000000008,-18.4000000000001,41280,29238447.637227
120,Pinheiros,973135880.496962,-40.3000000000008,-18.5000000000001,41935,2221871.87139956
120,Pinheiros,973135880.496962,-40.2000000000008,-18.4000000000001,41281,29238447.637227
120,Pinheiros,973135880.496962,-40.1500000000008,-18.4000000000001,41282,29238447.6372182
120,Pinheiros,973135880.496962,-40.1000000000008,-18.4000000000001,41283,29238447.637227
121,Montanha,1099733409.73119,-40.2500000000008,-18.3000000000001,40624,22718887.874644
121,Montanha,1099733409.73119,-40.2000000000008,-18.3000000000001,40625,11573384.3813042
121,Montanha,1099733409.73119,-40.2500000000008,-18.1000000000001,39312,29287751.4979019
121,Montanha,1099733409.73119,-40.1500000000008,-18.3000000000001,40626,5551254.01222982
121,Montanha,1099733409.73119,-40.2000000000008,-18.1000000000001,39313,29287751.4979019
121,Montanha,1099733409.73119,-40.1500000000008,-18.1000000000001,39314,28052174.9541316
121,Montanha,1099733409.73119,-40.1000000000008,-18.1000000000001,39315,9990050.16257812
121,Montanha,1099733409.73119,-40.4000000000008,-18.0000000000001,38653,12593680.4295351
121,Montanha,1099733409.73119,-40.3500000000008,-18.0000000000001,38654,29304010.6912188
121,Montanha,1099733409.73119,-40.3000000000008,-18.0000000000001,38655,29304010.6912188
121,Montanha,1099733409.73119,-40.4500000000008,-18.2000000000001,39964,160544.329424712
121,Montanha,1099733409.73119,-40.4000000000008,-18.2000000000001,39965,28076614.9300611
121,Montanha,1099733409.73119,-40.3500000000008,-18.2000000000001,39966,29271404.5649556
121,Montanha,1099733409.73119,-40.3000000000008,-18.2000000000001,39967,29271404.5649556
121,Montanha,1099733409.73119,-40.2500000000008,-18.2500000000001,40296,29263198.2083686
121,Montanha,1099733409.73119,-40.2000000000008,-18.2500000000001,40297,29263198.2083598
121,Montanha,1099733409.73119,-40.2500000000008,-18.0500000000001,38984,29295892.0644565
121,Montanha,1099733409.73119,-40.1500000000008,-18.2500000000001,40298,28870535.4233519
121,Montanha,1099733409.73119,-40.2000000000008,-18.0500000000001,38985,26175913.5369101
121,Montanha,1099733409.73119,-40.1000000000008,-18.2500000000001,40299,3447864.87475261
121,Montanha,1099733409.73119,-40.1500000000008,-18.0500000000001,38986,3894273.40293224
121,Montanha,1099733409.73119,-40.4500000000008,-18.2500000000001,40292,312802.317059412
121,Montanha,1099733409.73119,-40.4000000000008,-18.2500000000001,40293,21544293.9724826
121,Montanha,1099733409.73119,-40.3500000000008,-18.2500000000001,40294,29026643.5802025
121,Montanha,1099733409.73119,-40.4000000000008,-18.0500000000001,38981,15038480.3238964
121,Montanha,1099733409.73119,-40.3000000000008,-18.2500000000001,40295,29263198.2083598
121,Montanha,1099733409.73119,-40.3500000000008,-18.0500000000001,38982,29295892.0644565
121,Montanha,1099733409.73119,-40.3000000000008,-18.0500000000001,38983,29295892.0644565
121,Montanha,1099733409.73119,-40.2500000000008,-18.1500000000001,39640,29279588.9964444
121,Montanha,1099733409.73119,-40.2000000000008,-18.1500000000001,39641,29279588.9964356
121,Montanha,1099733409.73119,-40.1500000000008,-18.1500000000001,39642,29279588.9964356
121,Montanha,1099733409.73119,-40.1000000000008,-18.1500000000001,39643,14366340.5425685
121,Montanha,1099733409.73119,-40.4500000000008,-18.1500000000001,39636,8924749.92330936
121,Montanha,1099733409.73119,-40.2500000000008,-17.9500000000001,38328,3059753.87932045
121,Montanha,1099733409.73119,-40.4000000000008,-18.1500000000001,39637,29279588.9964356
121,Montanha,1099733409.73119,-40.3500000000008,-18.1500000000001,39638,29279588.9964356
121,Montanha,1099733409.73119,-40.3000000000008,-18.1500000000001,39639,29279588.9964356
121,Montanha,1099733409.73119,-40.4000000000008,-17.9500000000001,38325,4578729.54671007
121,Montanha,1099733409.73119,-40.3500000000008,-17.9500000000001,38326,27665762.9662458
121,Montanha,1099733409.73119,-40.3000000000008,-17.9500000000001,38327,16180421.0398024
121,Montanha,1099733409.73119,-40.3500000000008,-18.3000000000001,40622,5916069.48304222
121,Montanha,1099733409.73119,-40.4500000000008,-18.1000000000001,39308,1939119.02150467
121,Montanha,1099733409.73119,-40.4000000000008,-18.1000000000001,39309,27352336.6082177
121,Montanha,1099733409.73119,-40.2500000000008,-18.2000000000001,39968,29271404.5649556
121,Montanha,1099733409.73119,-40.3000000000008,-18.3000000000001,40623,19601453.2186114
121,Montanha,1099733409.73119,-40.2000000000008,-18.2000000000001,39969,29271404.5649556
121,Montanha,1099733409.73119,-40.3500000000008,-18.1000000000001,39310,29287751.4979019
121,Montanha,1099733409.73119,-40.2500000000008,-18.0000000000001,38656,28999069.1389005
121,Montanha,1099733409.73119,-40.1500000000008,-18.2000000000001,39970,29271404.5649468
121,Montanha,1099733409.73119,-40.3000000000008,-18.1000000000001,39311,29287751.4979019
121,Montanha,1099733409.73119,-40.2000000000008,-18.0000000000001,38657,5103041.0197241
121,Montanha,1099733409.73119,-40.1000000000008,-18.2000000000001,39971,15338421.0719603
121,Montanha,1099733409.73119,-40.3500000000008,-17.9000000000001,37998,209888.870682616
122,Pedro Canário,433697499.382607,-40.0500000000008,-18.2000000000001,39972,29271404.5649556
122,Pedro Canário,433697499.382607,-40.0500000000008,-18.2500000000001,40300,29263198.2083686
122,Pedro Canário,433697499.382607,-40.0000000000008,-18.2000000000001,39973,29271404.5649556
122,Pedro Canário,433697499.382607,-40.0000000000008,-18.2500000000001,40301,29263198.2083598
122,Pedro Canário,433697499.382607,-39.9500000000008,-18.2000000000001,39974,29271404.5649556
122,Pedro Canário,433697499.382607,-39.9500000000008,-18.2500000000001,40302,25595049.1071271
122,Pedro Canário,433697499.382607,-39.9000000000008,-18.2000000000001,39975,9558465.56578954
122,Pedro Canário,433697499.382607,-39.9000000000008,-18.2500000000001,40303,48735.4281636573
122,Pedro Canário,433697499.382607,-40.0500000000008,-18.1000000000001,39316,19717497.5983379
